"","CONUS_EVT","EVT_rules","SCLASS_rules","CONUS_SCLA","CONUS_EVH","CONUS_EVC","LC16_BPS_2","VALUE","COUNT","CONUS_MZ_0","BPS_MODEL","BPS_NAME","EVT_NAME","EVT_LF","EVT_PHYS","COVER","HEIGHT","SCLASS","CHECK"
"362",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,119,155,759,7624,9,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 55%","Tree Height = 19 meters","UE",FALSE
"363",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,139,750,8666,19,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 39%","Tree Height = 23 meters","UE",FALSE
"364",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,106,135,750,8639,21,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 35%","Tree Height = 6 meters","UE",FALSE
"365",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,127,159,759,6604,20,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 59%","Tree Height = 27 meters","UE",FALSE
"366",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,124,163,750,9362,67,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 63%","Tree Height = 24 meters","UE",FALSE
"367",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,124,147,759,5238,21,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 47%","Tree Height = 24 meters","UE",FALSE
"368",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,128,148,759,7011,13,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 48%","Tree Height = 28 meters","UE",FALSE
"369",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,128,170,759,7625,36,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 70%","Tree Height = 28 meters","UE",FALSE
"370",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,124,145,759,6611,6,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 24 meters","UE",FALSE
"371",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,136,166,759,4919,9,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 66%","Tree Height = 36 meters","UE",FALSE
"372",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,125,154,759,6209,12,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 54%","Tree Height = 25 meters","UE",FALSE
"373",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,113,140,723,4093,7,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 40%","Tree Height = 13 meters","UE",FALSE
"374",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,112,140,750,3668,76,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 40%","Tree Height = 12 meters","UE",FALSE
"375",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,120,152,750,7376,81,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 52%","Tree Height = 20 meters","UE",FALSE
"376",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,124,159,759,4865,19,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 59%","Tree Height = 24 meters","UE",FALSE
"377",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,162,750,9923,76,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 62%","Tree Height = 21 meters","UE",FALSE
"378",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,115,138,750,8100,71,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 38%","Tree Height = 15 meters","UE",FALSE
"379",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,124,153,750,7723,72,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 53%","Tree Height = 24 meters","UE",FALSE
"380",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,122,163,750,9023,80,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 63%","Tree Height = 22 meters","UE",FALSE
"381",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,117,151,750,7450,54,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 51%","Tree Height = 17 meters","UE",FALSE
"382",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,114,143,759,6487,11,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 43%","Tree Height = 14 meters","UE",FALSE
"383",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,147,750,6376,71,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 47%","Tree Height = 23 meters","UE",FALSE
"384",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,154,750,9892,43,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 54%","Tree Height = 26 meters","UE",FALSE
"385",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,116,142,759,5671,7,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 42%","Tree Height = 16 meters","UE",FALSE
"386",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,112,142,750,8769,55,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 42%","Tree Height = 12 meters","UE",FALSE
"387",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,148,759,7672,12,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 48%","Tree Height = 30 meters","UE",FALSE
"388",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,128,140,750,8971,4,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 40%","Tree Height = 28 meters","UE",FALSE
"389",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,168,759,4920,6,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 68%","Tree Height = 23 meters","UE",FALSE
"390",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,153,759,4869,17,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 53%","Tree Height = 21 meters","UE",FALSE
"391",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,113,137,750,6709,76,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 37%","Tree Height = 13 meters","UE",FALSE
"392",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,128,147,750,9480,25,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 47%","Tree Height = 28 meters","UE",FALSE
"393",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,146,750,6317,34,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 46%","Tree Height = 26 meters","UE",FALSE
"394",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,127,164,759,5964,10,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 64%","Tree Height = 27 meters","UE",FALSE
"395",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,120,144,759,7150,8,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 44%","Tree Height = 20 meters","UE",FALSE
"396",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,125,158,721,7359,1,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 58%","Tree Height = 25 meters","UE",FALSE
"397",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,113,148,750,5539,36,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 48%","Tree Height = 13 meters","UE",FALSE
"398",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,150,759,5455,17,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 50%","Tree Height = 26 meters","UE",FALSE
"399",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,124,145,750,9276,47,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 24 meters","UE",FALSE
"400",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,129,155,759,6377,16,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 55%","Tree Height = 29 meters","UE",FALSE
"401",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,113,137,723,7859,5,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 37%","Tree Height = 13 meters","UE",FALSE
"402",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,125,155,759,6547,17,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 55%","Tree Height = 25 meters","UE",FALSE
"403",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,128,141,750,4399,10,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 41%","Tree Height = 28 meters","UE",FALSE
"404",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,161,750,9022,81,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 61%","Tree Height = 21 meters","UE",FALSE
"405",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,119,148,750,5837,91,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 48%","Tree Height = 19 meters","UE",FALSE
"406",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,119,142,750,6028,72,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 42%","Tree Height = 19 meters","UE",FALSE
"407",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,131,150,750,9965,19,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 50%","Tree Height = 31 meters","UE",FALSE
"408",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,131,153,759,4818,9,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 53%","Tree Height = 31 meters","UE",FALSE
"409",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,146,759,6816,15,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 46%","Tree Height = 23 meters","UE",FALSE
"410",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,118,156,750,5010,57,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 56%","Tree Height = 18 meters","UE",FALSE
"411",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,133,150,750,9249,52,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 50%","Tree Height = 33 meters","UE",FALSE
"412",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,118,141,750,8927,70,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 41%","Tree Height = 18 meters","UE",FALSE
"413",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,155,759,7626,12,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 55%","Tree Height = 26 meters","UE",FALSE
"414",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,118,155,750,8665,74,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 55%","Tree Height = 18 meters","UE",FALSE
"415",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,104,133,750,3822,14,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 33%","Tree Height = 4 meters","UE",FALSE
"416",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,157,750,9858,71,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 57%","Tree Height = 23 meters","UE",FALSE
"417",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,118,149,750,9533,82,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 49%","Tree Height = 18 meters","UE",FALSE
"418",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,116,139,726,7290,20,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 39%","Tree Height = 16 meters","UE",FALSE
"419",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,120,145,750,5492,96,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 20 meters","UE",FALSE
"420",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,170,750,6316,36,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 70%","Tree Height = 30 meters","UE",FALSE
"421",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,151,750,5408,30,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 51%","Tree Height = 26 meters","UE",FALSE
"422",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,166,750,8813,46,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 66%","Tree Height = 21 meters","UE",FALSE
"423",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,170,759,7568,21,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 70%","Tree Height = 26 meters","UE",FALSE
"424",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,119,144,750,6449,77,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 44%","Tree Height = 19 meters","UE",FALSE
"425",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,117,147,759,4635,6,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 47%","Tree Height = 17 meters","UE",FALSE
"426",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,128,139,726,8484,5,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 39%","Tree Height = 28 meters","UE",FALSE
"427",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,129,150,750,8812,35,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 50%","Tree Height = 29 meters","UE",FALSE
"428",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,148,750,5587,52,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 48%","Tree Height = 26 meters","UE",FALSE
"429",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,138,726,5274,8,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 38%","Tree Height = 21 meters","UE",FALSE
"430",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,156,759,6665,18,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 56%","Tree Height = 21 meters","UE",FALSE
"431",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,134,174,750,8322,123,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 74%","Tree Height = 34 meters","UE",FALSE
"432",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,114,136,723,4122,4,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 36%","Tree Height = 14 meters","UE",FALSE
"433",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,120,137,750,8309,25,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 37%","Tree Height = 20 meters","UE",FALSE
"434",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,122,177,750,9272,5,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 77%","Tree Height = 22 meters","UE",FALSE
"435",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,115,142,750,5451,82,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 42%","Tree Height = 15 meters","UE",FALSE
"436",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,149,726,9567,36,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 49%","Tree Height = 21 meters","UE",FALSE
"437",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,150,723,4063,14,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 50%","Tree Height = 23 meters","UE",FALSE
"438",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,129,168,759,6504,10,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 68%","Tree Height = 29 meters","UE",FALSE
"439",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,140,721,8442,1,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 40%","Tree Height = 21 meters","UE",FALSE
"440",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,117,152,750,8664,65,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 52%","Tree Height = 17 meters","UE",FALSE
"441",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,127,143,759,4667,4,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 43%","Tree Height = 27 meters","UE",FALSE
"442",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,122,140,726,9322,14,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 40%","Tree Height = 22 meters","UE",FALSE
"443",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,118,145,750,5538,78,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 18 meters","UE",FALSE
"444",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,113,141,750,9218,52,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 41%","Tree Height = 13 meters","UE",FALSE
"445",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,161,750,9776,47,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 61%","Tree Height = 26 meters","UE",FALSE
"446",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,133,145,750,9532,18,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 33 meters","UE",FALSE
"447",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,116,152,759,7973,3,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 52%","Tree Height = 16 meters","UE",FALSE
"448",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,134,151,726,9825,2,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 51%","Tree Height = 34 meters","UE",FALSE
"449",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,131,174,750,9155,39,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 74%","Tree Height = 31 meters","UE",FALSE
"450",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,124,159,750,6265,68,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 59%","Tree Height = 24 meters","UE",FALSE
"451",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,125,152,759,5189,13,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 52%","Tree Height = 25 meters","UE",FALSE
"452",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,122,141,759,3766,7,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 41%","Tree Height = 22 meters","UE",FALSE
"453",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,128,150,759,3782,11,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 50%","Tree Height = 28 meters","UE",FALSE
"454",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,125,144,759,7190,5,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 44%","Tree Height = 25 meters","UE",FALSE
"455",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,127,163,759,5404,17,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 63%","Tree Height = 27 meters","UE",FALSE
